Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
IGHA1		ENSG00000211895	Immunoglobulin heavy constant alpha 1	P01876	14	105703995-105708665	Disease related genes, Immunoglobulin genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	5	intestine: 7411.2;lymphoid tissue: 6397.6;salivary gland: 8904.9;stomach 1: 6664.9	Cell type enriched	Detected in many	10	Plasma cells: 70370.8	Low cancer specificity	Detected in all			Low region specificity	Detected in many			Group enriched	Detected in many	203	memory B-cell: 2571.8;naive B-cell: 1114.6	Lineage enriched	Detected in many	284	B-cells: 2571.8	Cancer enriched	Detected in some	26	Myeloma: 2211.1	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA001217, HPA006013	Approved				Immunoglobulin genes				130000000000	Cluster 19: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response			HPA001217: AB_1079120, HPA006013: AB_1079119	prognostic favorable (8.87e-5)	unprognostic (5.36e-3)	unprognostic (2.10e-2)	unprognostic (1.59e-2)	unprognostic (3.75e-2)	prognostic favorable (3.81e-5)	unprognostic (1.17e-1)	unprognostic (3.86e-1)	unprognostic (2.62e-1)	unprognostic (3.26e-2)	unprognostic (1.66e-1)	unprognostic (1.34e-1)	prognostic unfavorable (1.83e-7)	unprognostic (8.10e-2)	unprognostic (5.08e-2)	unprognostic (1.16e-1)	unprognostic (2.99e-2)	Plasma cells
IGHJ6		ENSG00000211900	Immunoglobulin heavy joining 6		14	105863198-105863258	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Group enriched	Detected in many	5	cervix: 142.4;intestine: 38.6;lung: 47.0;testis: 151.4;urinary bladder: 113.5	Cell type enriched	Detected in single	67	Plasma cells: 31.3	Not detected	Not detected			Not detected	Not detected			Group enriched	Detected in many	14	memory B-cell: 316.2;naive B-cell: 112.7	Lineage enriched	Detected in many	21	B-cells: 316.2	Cancer enriched	Detected in some	13	lymphoma: 17.8	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																			Cluster 43: B-cells - Humoral immune response	Cluster 71: Testis - DNA repair	Cluster 50: L-1236 & L-428 - Unknown function	Cluster 34: Plasma cells - Humoral immune response																					Plasma cells
IGHJ2		ENSG00000211904	Immunoglobulin heavy joining 2		14	105865199-105865250	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Group enriched	Detected in many	6	cervix: 48.7;intestine: 127.5;lymphoid tissue: 174.5	Cell type enriched	Detected in single	42	Plasma cells: 4.2	Low cancer specificity	Detected in many			Region enhanced	Detected in some		medulla oblongata: 3.8	Group enriched	Detected in some	18	MAIT T-cell: 49.0;naive B-cell: 12.6	Group enriched	Detected in many	45	B-cells: 12.6;T-cells: 49.0	Cancer enriched	Detected in some	25	Myeloma: 1264.1	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																			Cluster 16: MAIT-cells - Unknown function	Cluster 16: Immune cells - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (1.03e-3)	unprognostic (2.87e-2)	unprognostic (1.81e-2)	unprognostic (1.27e-2)		prognostic favorable (1.05e-4)		unprognostic (7.40e-2)	unprognostic (6.38e-2)		unprognostic (1.82e-1)	unprognostic (1.25e-1)	prognostic unfavorable (5.33e-6)	unprognostic (4.31e-2)	unprognostic (1.68e-1)	unprognostic (5.48e-2)	unprognostic (4.60e-1)	Plasma cells
IGHJ1		ENSG00000211905	Immunoglobulin heavy joining 1	A0A0C4DH62	14	105865407-105865458	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Group enriched	Detected in many	4	intestine: 354.8;lymphoid tissue: 414.0;salivary gland: 120.1;stomach 1: 305.5	Cell type enriched	Detected in single	22	Plasma cells: 2.3	Low cancer specificity	Detected in many			Region enhanced	Detected in some		cerebral cortex: 1.9	Group enriched	Detected in some	72	memory B-cell: 276.3;naive B-cell: 180.8;plasmacytoid DC: 99.0	Group enriched	Detected in many	73	B-cells: 276.3;dendritic cells: 99.0	Group enriched	Detected in some	18	Leukemia: 3.3;lymphoma: 4.1;Myeloma: 1.8	Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes					Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 66: Myeloid cells - Innate immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (5.28e-3)	unprognostic (2.05e-2)	unprognostic (6.81e-2)	unprognostic (9.53e-2)		prognostic favorable (3.55e-4)		unprognostic (2.51e-1)			unprognostic (2.45e-1)			unprognostic (3.00e-2)	unprognostic (2.90e-2)			Plasma cells
IGHV6-1		ENSG00000211933	Immunoglobulin heavy variable 6-1	A0A0B4J1U7	14	105939756-105940253	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in many	5	intestine: 441.3;lymphoid tissue: 159.0	Cell type enriched	Detected in some	146	Plasma cells: 1746.4	Low cancer specificity	Detected in many			Not detected	Not detected			Immune cell enriched	Detected in some	6	naive B-cell: 19.7	Lineage enriched	Detected in single	53	B-cells: 19.7	Not detected	Not detected			Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				930000000	Cluster 24: B-cells - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (1.35e-4)	unprognostic (9.66e-2)	unprognostic (4.55e-3)	unprognostic (1.26e-1)		prognostic favorable (1.85e-5)		unprognostic (1.84e-1)	unprognostic (2.13e-2)	unprognostic (1.89e-3)	unprognostic (1.41e-1)	unprognostic (3.95e-1)	prognostic unfavorable (2.48e-6)	unprognostic (3.69e-2)	unprognostic (6.93e-2)	unprognostic (1.70e-1)	unprognostic (1.30e-1)	Plasma cells
IGHV1-2	V35	ENSG00000211934	Immunoglobulin heavy variable 1-2	P23083	14	105986582-105987083	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 462.7;lymphoid tissue: 1157.3	Cell type enriched	Detected in some	46	Plasma cells: 947.6	Low cancer specificity	Detected in all			Low region specificity	Detected in single			Group enriched	Detected in many	52	memory B-cell: 285.2;naive B-cell: 347.4	Lineage enriched	Detected in many	57	B-cells: 347.4	Cancer enriched	Detected in some	7	Myeloma: 561.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				4000000000	Cluster 19: B-cells - Humoral immune response	Cluster 16: Immune cells - Immune response	Cluster 51: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.63e-3)	unprognostic (1.09e-3)	unprognostic (1.88e-1)	unprognostic (9.46e-2)	unprognostic (5.78e-2)	prognostic favorable (1.67e-5)	unprognostic (9.05e-2)	unprognostic (1.10e-1)	unprognostic (1.38e-1)	unprognostic (2.37e-1)	unprognostic (1.99e-1)	unprognostic (4.20e-2)	prognostic unfavorable (2.02e-4)	unprognostic (2.17e-2)	unprognostic (8.59e-2)	unprognostic (3.19e-1)	unprognostic (1.17e-2)	Plasma cells
IGHV1-3	VI-3B	ENSG00000211935	Immunoglobulin heavy variable 1-3	A0A0C4DH29	14	106005095-106005574	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 223.2;lymphoid tissue: 629.4	Cell type enriched	Detected in some	224	Plasma cells: 8312.5	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	7	memory B-cell: 52.8;naive B-cell: 27.8	Lineage enriched	Detected in many	9	B-cells: 52.8	Cancer enriched	Detected in some	40	Myeloma: 1020.5	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				2600000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (1.39e-2)	unprognostic (3.81e-3)	unprognostic (2.96e-2)	unprognostic (4.93e-2)		unprognostic (7.41e-3)		unprognostic (2.42e-1)	unprognostic (7.85e-2)	unprognostic (5.60e-2)	unprognostic (3.07e-1)	unprognostic (2.58e-1)	prognostic unfavorable (5.67e-7)	unprognostic (7.02e-2)	unprognostic (4.31e-1)	unprognostic (1.75e-1)	unprognostic (3.26e-1)	Plasma cells
IGHV2-5		ENSG00000211937	Immunoglobulin heavy variable 2-5	P01817	14	106037902-106038365	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 465.8;lymphoid tissue: 1426.6;stomach 1: 707.9	Cell type enriched	Detected in some	228	Plasma cells: 7582.3	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	22	memory B-cell: 66.7;naive B-cell: 67.3	Lineage enriched	Detected in many	22	B-cells: 67.3	Cancer enriched	Detected in some	1612	Myeloma: 2170.1	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				700000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (1.38e-2)	unprognostic (4.10e-3)	unprognostic (2.51e-2)	unprognostic (6.62e-3)		prognostic favorable (1.41e-4)	unprognostic (1.66e-1)	unprognostic (1.35e-1)	unprognostic (3.63e-1)	unprognostic (1.47e-1)	unprognostic (8.45e-2)	unprognostic (3.38e-1)	prognostic unfavorable (2.09e-6)	unprognostic (2.74e-2)	unprognostic (1.69e-1)	unprognostic (4.15e-1)	unprognostic (1.56e-1)	Plasma cells
IGHV3-7		ENSG00000211938	Immunoglobulin heavy variable 3-7	P01780	14	106062151-106062683	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 461.3;lymphoid tissue: 971.3	Cell type enriched	Detected in some	145	Plasma cells: 13920.0	Cancer enhanced	Detected in many		stomach cancer: 18.5	Low region specificity	Detected in many			Group enriched	Detected in some	147	memory B-cell: 134.0;naive B-cell: 107.0	Lineage enriched	Detected in single	163	B-cells: 134.0	Group enriched	Detected in some	299	Leukemia: 223.7;lymphoma: 108.5;Myeloma: 186.3	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				39000000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 9: Lymphoid cancers - Immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (1.29e-2)	unprognostic (5.57e-3)	unprognostic (1.37e-2)			prognostic favorable (1.47e-6)	unprognostic (1.00e-2)	unprognostic (2.74e-1)	unprognostic (1.28e-1)	unprognostic (5.46e-2)	unprognostic (1.37e-1)	unprognostic (1.66e-1)	prognostic unfavorable (4.35e-5)	unprognostic (5.18e-2)	unprognostic (8.50e-2)	unprognostic (1.63e-1)	unprognostic (7.70e-2)	Plasma cells
IGHV3-11		ENSG00000211941	Immunoglobulin heavy variable 3-11	P01762	14	106116635-106117204	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 220.1;lymphoid tissue: 613.1;stomach 1: 206.7	Cell type enriched	Detected in some	70	Plasma cells: 1747.4	Low cancer specificity	Detected in all			Not detected	Not detected			Group enriched	Detected in some	445	memory B-cell: 43.1;naive B-cell: 45.7	Lineage enriched	Detected in single	458	B-cells: 45.7	Cancer enriched	Detected in single	7	Myeloma: 1.2	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				18000000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (2.07e-3)	unprognostic (4.84e-2)	unprognostic (5.81e-3)	unprognostic (1.07e-2)	unprognostic (1.04e-2)	prognostic favorable (3.42e-5)	unprognostic (4.12e-1)	unprognostic (6.50e-2)	unprognostic (2.37e-1)	unprognostic (3.44e-2)	unprognostic (3.51e-1)	unprognostic (2.83e-1)	prognostic unfavorable (1.52e-5)	unprognostic (1.43e-1)	unprognostic (2.97e-1)	unprognostic (1.86e-1)	unprognostic (1.30e-1)	Plasma cells
IGHV3-13		ENSG00000211942	Immunoglobulin heavy variable 3-13	P01766	14	106129540-106130072	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 67.5;lymphoid tissue: 137.3;urinary bladder: 90.5	Cell type enriched	Detected in some	21	Plasma cells: 97.5	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	193	memory B-cell: 18.8;naive B-cell: 19.6	Lineage enriched	Detected in single	197	B-cells: 19.6	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				33000000000	Cluster 21: B-cells - Adaptive immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (3.24e-4)	unprognostic (7.42e-2)	unprognostic (1.96e-2)	unprognostic (5.03e-2)		prognostic favorable (6.67e-6)	unprognostic (5.44e-2)	unprognostic (1.23e-2)	unprognostic (1.53e-1)	unprognostic (5.31e-2)	unprognostic (8.27e-2)	unprognostic (2.45e-1)	prognostic unfavorable (7.21e-5)	unprognostic (6.79e-2)	unprognostic (3.21e-1)	unprognostic (4.45e-1)	unprognostic (7.87e-2)	Plasma cells
IGHV3-15		ENSG00000211943	Immunoglobulin heavy variable 3-15	A0A0B4J1V0	14	106153624-106154163	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in many	5	intestine: 183.3;lymphoid tissue: 380.2;salivary gland: 177.7;stomach 1: 112.8;urinary bladder: 172.6	Cell type enriched	Detected in some	143	Plasma cells: 5037.5	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Group enriched	Detected in some	9	MAIT T-cell: 21.6;memory B-cell: 24.4	Group enriched	Detected in many	9	B-cells: 24.4;T-cells: 21.6	Group enriched	Detected in some	42	Leukemia: 13.9;lymphoma: 17.7	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				20000000000	Cluster 43: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (8.85e-5)	unprognostic (2.07e-1)	unprognostic (1.94e-2)	unprognostic (1.41e-2)	unprognostic (1.62e-2)	prognostic favorable (3.34e-5)	unprognostic (5.20e-2)	unprognostic (2.44e-1)	unprognostic (9.67e-2)	unprognostic (3.24e-2)	unprognostic (2.53e-1)	unprognostic (2.19e-1)	prognostic unfavorable (1.49e-7)	unprognostic (6.85e-2)	unprognostic (6.92e-2)	unprognostic (7.12e-2)	unprognostic (3.63e-1)	Plasma cells
