Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
SARDH	DMGDHL1, SDH	ENSG00000123453	Sarcosine dehydrogenase	Q9UL12	9	133663560-133739955	Disease related genes, Enzymes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins		Oxidoreductase	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	6	epididymis: 47.9;liver: 114.4;pancreas: 43.2	Cell type enriched	Detected in some	7	Hepatocytes: 109.4	Cancer enriched	Detected in many	8	liver cancer: 18.7	Low region specificity	Detected in all			Group enriched	Detected in some	5	memory CD4 T-cell: 3.3;naive CD4 T-cell: 6.7;T-reg: 8.8	Lineage enriched	Detected in single	16	T-cells: 8.8	Low cancer specificity	Detected in many			Adipose visceral - Adipose progenitor cells, Kidney - Proximal tubular cells, Liver - Hepatocytes	Low region specificity	Detected in all			Not detected	Not detected			HPA057267, HPA058086	Approved		Approved	Mitochondria					230000	Cluster 20: T-cells - T-cell receptor	Cluster 85: Liver - Metabolism	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 13: Hepatocytes - Oxidoreductase activity	Mitochondria		HPA057267: AB_2683388, HPA058086: AB_2683601	unprognostic (3.64e-2)	unprognostic (4.87e-2)	unprognostic (2.31e-2)	unprognostic (1.38e-1)	prognostic unfavorable (4.62e-4)	unprognostic (5.83e-2)	unprognostic (1.42e-3)	unprognostic (2.21e-1)	unprognostic (1.58e-1)	unprognostic (1.43e-1)	unprognostic (2.23e-1)	unprognostic (1.74e-1)	unprognostic (7.74e-3)	unprognostic (2.78e-1)	unprognostic (3.48e-1)	unprognostic (9.73e-2)	unprognostic (1.30e-2)	Hepatocytes
SERPINA7	TBG	ENSG00000123561	Serpin family A member 7	P05543	X	106032435-106038727	Plasma proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	612	liver: 282.2	Cell type enriched	Detected in some	11	Hepatocytes: 165.2	Cancer enriched	Detected in single	203	liver cancer: 82.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	17	liver cancer: 5.2	Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			HPA002803	Approved				Secreted to blood			39800000000	25000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism			HPA002803: AB_1079915			unprognostic (6.22e-2)				unprognostic (1.63e-3)				unprognostic (3.34e-1)	unprognostic (2.62e-1)	unprognostic (2.15e-3)		unprognostic (2.95e-1)			Hepatocytes
C4BPB	C4BP	ENSG00000123843	Complement component 4 binding protein beta	P20851	1	207088860-207099993	Human disease related genes, Plasma proteins, Predicted secreted proteins	Complement pathway, Immunity, Innate immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	11	liver: 471.3	Cell type enriched	Detected in many	6	Hepatocytes: 662.0	Cancer enriched	Detected in many	19	liver cancer: 83.7	Not detected	Not detected			Immune cell enhanced	Detected in single		plasmacytoid DC: 1.1	Low lineage specificity	Detected in single			Cancer enhanced	Detected in many		Bile duct cancer: 38.1	Adipose subcutaneous - Macrophages, Testis - Late spermatids					Not detected	Not detected			HPA000925, HPA051620	Approved		Uncertain	Golgi apparatus	Secreted to blood			265000000000	1100000000	Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 46: Non-specific - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity	Golgi apparatus		HPA000925: , HPA051620: AB_2681554	unprognostic (1.73e-1)	unprognostic (2.62e-1)	unprognostic (3.26e-1)	unprognostic (2.07e-3)	unprognostic (1.72e-1)	unprognostic (2.54e-2)	unprognostic (4.58e-3)	unprognostic (9.49e-2)	unprognostic (1.37e-1)	unprognostic (4.25e-1)	unprognostic (6.39e-2)	unprognostic (2.64e-2)	unprognostic (1.21e-2)	unprognostic (1.55e-1)	unprognostic (1.03e-1)	unprognostic (1.05e-2)	unprognostic (8.25e-2)	Hepatocytes
GNMT		ENSG00000124713	Glycine N-methyltransferase	Q14749	6	42960754-42963880	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins		Methyltransferase, Transferase	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	9	liver: 296.5;pancreas: 600.1	Cell type enriched	Detected in many	12	Hepatocytes: 1154.2	Group enriched	Detected in many	20	liver cancer: 69.6;prostate cancer: 49.8	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		prostate cancer: 5.3	Breast - Breast glandular cells, Liver - Hepatocytes, Prostate - Prostate glandular cells	Region enriched	Detected in some	4	cerebellum: 15.7	Low region specificity	Detected in many			HPA027501	Enhanced		Supported	Cytosol					390000	Cluster 8: Neutrophils - Inflammatory response	Cluster 25: Pancreas - Digestion	Cluster 24: Prostate cancer - Lipid metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Cytosol		HPA027501: AB_1849879	unprognostic (1.53e-2)	unprognostic (8.02e-4)	unprognostic (3.11e-2)	unprognostic (4.24e-3)	unprognostic (3.91e-2)	unprognostic (6.40e-4)	prognostic favorable (1.86e-4)	unprognostic (4.08e-6)	unprognostic (1.01e-1)	unprognostic (2.67e-2)	unprognostic (1.63e-3)	unprognostic (2.52e-1)	unprognostic (3.50e-3)	unprognostic (1.03e-1)	unprognostic (1.99e-1)	unprognostic (2.49e-2)	unprognostic (4.92e-2)	Hepatocytes
PLGLB2	PLGP1	ENSG00000125551	Plasminogen like B2	Q02325	2	87748087-87759476	Predicted secreted proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	No human protein/transcript evidence	Tissue enriched	Detected in some	163	liver: 454.4	Cell type enriched	Detected in some	11	Hepatocytes: 67.0	Cancer enriched	Detected in single	25	liver cancer: 1.2	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some												HPA053770			Approved	Vesicles	Secreted to blood					Cluster 17: Basophils - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 13: Hepatocytes - Oxidoreductase activity	Vesicles		HPA053770: AB_2682256	unprognostic (1.10e-2)	unprognostic (8.78e-2)			unprognostic (3.42e-2)	unprognostic (7.03e-4)	unprognostic (1.68e-2)	unprognostic (3.77e-1)		unprognostic (1.82e-2)	unprognostic (5.74e-2)	unprognostic (2.94e-1)	unprognostic (5.04e-4)	unprognostic (6.39e-2)	unprognostic (4.06e-2)	unprognostic (3.22e-2)	unprognostic (7.11e-2)	Hepatocytes
PROZ	PZ	ENSG00000126231	Protein Z, vitamin K dependent plasma glycoprotein	P22891	13	113158648-113172386	Candidate cardiovascular disease genes, Enzymes, Plasma proteins, Predicted secreted proteins	Blood coagulation, Hemostasis	Serine protease homolog		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	liver: 109.2	Cell type enriched	Detected in some	7	Hepatocytes: 64.6	Cancer enriched	Detected in single	27	liver cancer: 12.1	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected							HPA052006	Supported				Secreted to blood			1720000000	650000000	Cluster 12: Non-specific - Basic cellular processes	Cluster 85: Liver - Metabolism	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 29: Hepatocytes - Metabolism			HPA052006: AB_2681691	unprognostic (5.03e-2)	unprognostic (4.05e-2)	unprognostic (1.11e-1)	unprognostic (2.36e-1)	unprognostic (6.48e-2)	unprognostic (1.39e-1)	prognostic favorable (3.46e-4)	unprognostic (4.10e-1)	unprognostic (2.21e-1)	unprognostic (2.50e-1)	unprognostic (5.20e-2)	unprognostic (2.87e-1)	unprognostic (9.83e-2)	unprognostic (5.63e-2)	unprognostic (1.41e-1)	unprognostic (9.99e-2)	unprognostic (2.51e-4)	Hepatocytes
LBP	BPIFD2	ENSG00000129988	Lipopolysaccharide binding protein	P18428	20	38346482-38377013	Plasma proteins, Predicted secreted proteins, Transporters	Immunity, Innate immunity, Lipid transport, Transport	Antibiotic, Antimicrobial		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	23	liver: 1338.5	Cell type enriched	Detected in some	9	Hepatocytes: 392.6	Cancer enriched	Detected in many	20	liver cancer: 356.7	Region enhanced	Detected in single		medulla oblongata: 1.1	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Brain cancer: 7.8;thyroid cancer: 2.8	Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Thyroid - Macrophages	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA001508, CAB025905	Approved				Secreted to blood			25000000000	1300000000		Cluster 62: Liver - Hemostasis	Cluster 20: Connective tissue cells - ECM organization	Cluster 29: Hepatocytes - Metabolism			CAB025905: , HPA001508: AB_1079241	unprognostic (4.20e-2)	prognostic unfavorable (5.56e-4)	unprognostic (4.54e-2)	unprognostic (2.47e-1)	unprognostic (3.80e-2)	unprognostic (2.53e-2)	unprognostic (5.50e-2)	unprognostic (2.48e-3)	unprognostic (6.15e-2)	unprognostic (2.12e-1)	unprognostic (7.93e-2)	unprognostic (2.62e-1)	prognostic unfavorable (3.62e-12)	prognostic unfavorable (5.76e-4)	unprognostic (1.69e-1)	unprognostic (1.22e-1)	unprognostic (1.67e-1)	Hepatocytes
ANGPTL8	C19orf80, RIFL, TD26	ENSG00000130173	Angiopoietin like 8	Q6UXH0	19	11237450-11241943	Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Lipid metabolism	Hormone	Diabetes mellitus	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	11	liver: 409.8	Cell type enriched	Detected in some	7	Hepatocytes: 126.2	Cancer enriched	Detected in some	37	liver cancer: 84.6	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	9	liver cancer: 9.4	Breast - Adipocytes (Breast)	Not detected	Not detected			Not detected	Not detected			HPA042131			Approved	Nucleoplasm,Golgi apparatus	Secreted to blood			836000	350000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Golgi apparatus	Nucleoplasm	HPA042131: AB_10794413	unprognostic (2.37e-2)	unprognostic (1.86e-1)	unprognostic (1.15e-1)	unprognostic (1.31e-2)	unprognostic (1.17e-1)	unprognostic (1.00e-1)	unprognostic (3.73e-1)	unprognostic (2.80e-1)	unprognostic (3.49e-1)	unprognostic (1.02e-1)	unprognostic (9.67e-2)	unprognostic (1.35e-1)	prognostic unfavorable (1.84e-6)	unprognostic (1.09e-1)	unprognostic (3.55e-1)	unprognostic (4.57e-1)	unprognostic (1.75e-2)	Hepatocytes
APOC1		ENSG00000130208	Apolipoprotein C1	P02654	19	44914247-44919349	Cancer-related genes, Candidate cardiovascular disease genes, Metabolic proteins, Plasma proteins, Predicted secreted proteins	Lipid transport, Transport		Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	8	liver: 16232.1	Cell type enriched	Detected in many	8	Hepatocytes: 34731.7	Cancer enriched	Detected in all	21	liver cancer: 3253.7	Low region specificity	Detected in all			Immune cell enriched	Detected in single	9	myeloid DC: 5.6	Lineage enriched	Detected in single	12	dendritic cells: 5.6	Cancer enhanced	Detected in all		Leukemia: 229.9;liver cancer: 258.0	Liver - Hepatocytes, Lung - Macrophages, Skin - Sebaceous gland cells	Low region specificity	Detected in all							HPA051518	Supported				Secreted to blood			20300000000	15000000000	Cluster 28: Myeloid DCs - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA051518: AB_2681519	unprognostic (3.51e-2)	unprognostic (3.31e-3)	unprognostic (1.14e-1)	unprognostic (2.59e-2)	unprognostic (2.06e-1)	unprognostic (1.47e-1)	prognostic favorable (1.15e-7)	unprognostic (9.51e-3)	unprognostic (1.30e-1)	unprognostic (4.18e-2)	unprognostic (1.11e-1)	unprognostic (2.52e-1)	unprognostic (7.13e-3)	unprognostic (3.48e-3)	unprognostic (1.65e-1)	unprognostic (2.01e-3)	unprognostic (1.65e-1)	Hepatocytes
CYP2E1	CYP2E	ENSG00000130649	Cytochrome P450 family 2 subfamily E member 1	P05181	10	133520406-133561220	Cancer-related genes, Enzymes, Metabolic proteins, Predicted intracellular proteins	Fatty acid metabolism, Lipid metabolism	Monooxygenase, Oxidoreductase	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	309	liver: 10379.8	Cell type enriched	Detected in many	23	Hepatocytes: 6502.1	Cancer enriched	Detected in some	278	liver cancer: 265.3	Low region specificity	Detected in all			Immune cell enhanced	Detected in some		MAIT T-cell: 2.5;myeloid DC: 6.2	Group enriched	Detected in many	16	dendritic cells: 6.2;T-cells: 2.5	Low cancer specificity	Detected in many			Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA009128, HPA029564	Enhanced		Approved	Endoplasmic reticulum,Mitochondria	Intracellular and membrane					Cluster 28: Myeloid DCs - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 13: Hepatocytes - Oxidoreductase activity	Endoplasmic reticulum, Mitochondria		HPA009128: AB_1078613, HPA029564: AB_10602213	unprognostic (6.32e-2)	unprognostic (1.51e-2)	unprognostic (3.83e-5)	unprognostic (1.27e-1)	unprognostic (3.37e-2)	unprognostic (1.26e-1)	unprognostic (2.92e-3)	unprognostic (6.36e-3)	unprognostic (2.41e-2)	unprognostic (1.49e-1)	unprognostic (1.63e-1)	unprognostic (3.21e-2)	unprognostic (1.70e-4)	unprognostic (1.72e-1)	unprognostic (8.36e-2)	unprognostic (3.78e-1)	unprognostic (9.59e-2)	Hepatocytes
F12		ENSG00000131187	Coagulation factor XII	P00748	5	177402141-177409564	Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins	Blood coagulation, Fibrinolysis, Hemostasis	Hydrolase, Protease, Serine protease	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	226	liver: 604.6	Cell type enriched	Detected in many	5	Hepatocytes: 379.9	Cancer enriched	Detected in many	21	liver cancer: 171.0	Low region specificity	Detected in many			Group enriched	Detected in some	5	classical monocyte: 1.2;eosinophil: 3.6	Group enriched	Detected in many	5	granulocytes: 3.6;monocytes: 1.2	Low cancer specificity	Detected in many			Kidney - Proximal tubular cells, Liver - Hepatocytes, Stomach - Mitotic cells (Stomach)	Low region specificity	Detected in single			Low region specificity	Detected in many			HPA003825	Approved				Secreted to blood			1040000	7000000000	Cluster 52: Eosinophils - Transcription	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 41: Non-specific - Cilium assembly	Cluster 29: Hepatocytes - Metabolism			HPA003825: AB_1078790	unprognostic (9.75e-2)	unprognostic (1.71e-1)	unprognostic (2.93e-1)	unprognostic (4.47e-2)	unprognostic (1.01e-1)	unprognostic (2.32e-1)	prognostic favorable (4.63e-5)	unprognostic (6.97e-2)	unprognostic (1.26e-2)	unprognostic (3.96e-2)	unprognostic (4.41e-1)	unprognostic (6.54e-2)	prognostic unfavorable (7.09e-4)	unprognostic (4.11e-2)	unprognostic (3.69e-1)	unprognostic (3.40e-6)	unprognostic (6.48e-2)	Hepatocytes
APCS	MGC88159, PTX2, SAP	ENSG00000132703	Amyloid P component, serum	P02743	1	159587826-159588865	Disease related genes, Plasma proteins, Potential drug targets, Predicted secreted proteins, Transporters				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	76	liver: 3629.2	Cell type enriched	Detected in some	10	Hepatocytes: 4184.4	Cancer enriched	Detected in some	25	liver cancer: 826.2	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	8	liver cancer: 12.6	Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in many			CAB007817, HPA053294	Supported				Secreted to blood			27700000000	39000000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB007817: AB_598185, HPA053294: AB_2682104							unprognostic (3.19e-3)				unprognostic (2.30e-2)							Hepatocytes
SAA2		ENSG00000134339	Serum amyloid A2	P0DJI9	11	18239223-18248668	Disease related genes, Predicted secreted proteins	Acute phase		Amyloidosis	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	20	liver: 36265.6	Cell type enriched	Detected in many	5	Hepatocytes: 44005.0	Cancer enriched	Detected in many	22	liver cancer: 150.5	Group enriched	Detected in some	9	midbrain: 6.3;pons: 4.8;thalamus: 7.7	Immune cell enhanced	Detected in some		neutrophil: 1.1	Low lineage specificity	Detected in single			Group enriched	Detected in many	5	head and neck cancer: 533.7;Kidney cancer: 165.0	Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast)														Secreted to blood			50000000	9200000000	Cluster 17: Basophils - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 29: Hepatocytes - Metabolism				unprognostic (1.73e-3)	unprognostic (4.42e-2)	unprognostic (2.63e-1)	unprognostic (5.03e-2)	unprognostic (1.40e-3)	unprognostic (7.12e-2)	unprognostic (7.45e-2)	unprognostic (2.15e-2)	unprognostic (1.57e-1)	unprognostic (2.86e-2)	unprognostic (2.78e-2)	unprognostic (6.13e-2)	prognostic unfavorable (1.30e-8)	unprognostic (1.53e-1)	unprognostic (9.72e-2)	unprognostic (7.62e-3)	unprognostic (1.28e-1)	Hepatocytes
CFHR4	CFHL4, FHR-4, FHR4	ENSG00000134365	Complement factor H related 4	Q92496	1	196888014-196918713	Plasma proteins, Predicted secreted proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	432	liver: 123.9	Cell type enriched	Detected in some	4	Hepatocytes: 37.0	Cancer enriched	Detected in single	145	liver cancer: 13.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes					Low region specificity	Detected in all								Secreted to blood				170000000		Cluster 62: Liver - Hemostasis	Cluster 44: Myeloma - Humoral immune response	Cluster 29: Hepatocytes - Metabolism									unprognostic (5.97e-1)	prognostic favorable (1.57e-6)	unprognostic (1.89e-1)	unprognostic (4.79e-2)	unprognostic (1.26e-1)				unprognostic (1.68e-2)			unprognostic (4.71e-1)	Hepatocytes
