Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
IQCM		ENSG00000234828	IQ motif containing M	A0A1B0GVH7	4	149351709-149896233	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enriched	Detected in single	12	testis: 4.6	Cell type enriched	Detected in some	6	Early spermatids: 123.7	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in many														Cluster 83: Testis - Spermatogenesis	Cluster 29: TT & NCI-H1385 - Synaptic signal transduction	Cluster 57: Early spermatids - Flagellum & Golgi organization						unprognostic (3.22e-1)			unprognostic (1.17e-3)		unprognostic (2.18e-1)						unprognostic (2.85e-2)	unprognostic (1.91e-1)		unprognostic (8.47e-2)	Early spermatids
RNF148	MGC35222	ENSG00000235631	Ring finger protein 148	Q8N7C7	7	122701668-122702922	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	5	testis: 49.3	Cell type enriched	Detected in some	6	Early spermatids: 475.7	Not detected	Not detected			Region enriched	Detected in some	6	cerebellum: 9.9	Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected							HPA045587			Approved	Cytosol							Cluster 78: Testis - Spermatogenesis	Cluster 46: Non-specific - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization	Cytosol		HPA045587: AB_10963695	unprognostic (1.75e-1)	unprognostic (2.15e-1)	unprognostic (3.19e-1)	unprognostic (1.21e-2)	unprognostic (2.85e-1)	unprognostic (3.23e-2)	unprognostic (1.04e-2)	unprognostic (9.81e-2)	unprognostic (8.48e-2)	unprognostic (2.14e-2)	unprognostic (2.18e-1)	unprognostic (2.37e-1)	unprognostic (3.33e-2)	unprognostic (2.24e-2)	unprognostic (1.24e-1)	unprognostic (6.63e-2)	unprognostic (1.09e-1)	Early spermatids
C4orf51		ENSG00000237136	Chromosome 4 open reading frame 51	C9J302	4	145680146-145771032	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enriched	Detected in single	14	testis: 5.8	Cell type enriched	Detected in some	11	Early spermatids: 98.6	Cancer enriched	Detected in single	8	testis cancer: 1.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Low region specificity	Detected in all														Cluster 83: Testis - Spermatogenesis	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (1.37e-2)	unprognostic (1.44e-1)		unprognostic (1.03e-1)	unprognostic (1.93e-2)	unprognostic (4.37e-1)		unprognostic (1.32e-1)		unprognostic (2.19e-3)	unprognostic (8.13e-2)	unprognostic (2.16e-1)	unprognostic (3.97e-2)	unprognostic (1.39e-1)	unprognostic (1.48e-1)	unprognostic (1.98e-1)	unprognostic (6.07e-2)	Early spermatids
ETDA		ENSG00000238210	Embryonic testis differentiation homolog A	Q3ZM63	X	135252061-135253583	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	30	testis: 17.5	Cell type enriched	Detected in some	8	Early spermatids: 44.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids																				Cluster 74: Testis - Spermatogenesis	Cluster 7: Neuronal cell lines - Stereocilium	Cluster 57: Early spermatids - Flagellum & Golgi organization													unprognostic (5.34e-1)								Early spermatids
OR14A2	OR5AX1, OR5AX1P	ENSG00000241128	Olfactory receptor family 14 subfamily A member 2	Q96R54	1	247722957-247724043	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enriched	Detected in single	8	testis: 2.4	Cell type enriched	Detected in some	6	Early spermatids: 17.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids									HPA052685	Uncertain										Cluster 78: Testis - Spermatogenesis	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA052685: AB_2681914																		Early spermatids
GOLGA8K		ENSG00000249931	Golgin A8 family member K	D6RF30	15	32392782-32403292	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enriched	Detected in some	5	testis: 6.6	Cell type enriched	Detected in some	14	Early spermatids: 14.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Leukemia: 1.2	Testis - Early spermatids																				Cluster 83: Testis - Spermatogenesis	Cluster 66: Myeloid cells - Innate immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (2.47e-1)	unprognostic (3.27e-1)			unprognostic (4.01e-2)	unprognostic (1.09e-2)	unprognostic (6.62e-2)	unprognostic (7.35e-2)	unprognostic (2.86e-1)	unprognostic (5.75e-2)	unprognostic (1.37e-1)	unprognostic (1.21e-1)	unprognostic (1.97e-1)	unprognostic (7.00e-3)	unprognostic (4.81e-2)	unprognostic (1.18e-2)	unprognostic (9.81e-2)	Early spermatids
AC002456.2		ENSG00000251154	Uncharacterized LOC102723899		7	90469639-90513397	Predicted membrane proteins				Evidence at transcript level	Evidence at transcript level			Tissue enriched	Detected in single	69	testis: 9.6	Cell type enriched	Detected in some	13	Early spermatids: 82.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected																				Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
RGS21		ENSG00000253148	Regulator of G protein signaling 21	Q2M5E4	1	192316992-192367285	Predicted intracellular proteins		Signal transduction inhibitor		Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in single	5	Early spermatids: 1.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Low region specificity	Detected in single			HPA052843	Uncertain											Cluster 64: Lymphoma - Humoral immune response	Cluster 38: Neurons - Neuronal signaling			HPA052843: AB_2681971																		Early spermatids
CCDC166		ENSG00000255181	Coiled-coil domain containing 166	P0CW27	8	143706694-143708109	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	41	testis: 4.1	Cell type enriched	Detected in some	6	Early spermatids: 32.0	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids					Low region specificity	Detected in many			HPA025058	Uncertain										Cluster 74: Testis - Spermatogenesis	Cluster 29: TT & NCI-H1385 - Synaptic signal transduction	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA025058: AB_2671717	unprognostic (2.65e-1)	unprognostic (3.64e-1)								unprognostic (6.18e-2)				unprognostic (4.97e-1)	unprognostic (1.67e-1)			Early spermatids
ARMH2	C6orf229	ENSG00000260286	Armadillo like helical domain containing 2	H3BNL8	6	24797335-24798917	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in some	12	testis: 13.4	Cell type enriched	Detected in some	10	Early spermatids: 37.5	Not detected	Not detected			Not detected	Not detected			Immune cell enhanced	Detected in single		neutrophil: 2.5	Low lineage specificity	Detected in single			Not detected	Not detected			Lung - Respiratory ciliated cells, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected													Cluster 1: Neutrophils - Mixed function	Cluster 74: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization										unprognostic (1.28e-1)							unprognostic (1.16e-1)				Early spermatids
GOLGA8T		ENSG00000261247	Golgin A8 family member T	H3BQL2	15	30135149-30145567	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in some	5	testis: 6.9	Cell type enriched	Detected in single	12	Early spermatids: 2.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids																				Cluster 71: Testis - DNA repair		Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (1.01e-1)				unprognostic (1.38e-1)			unprognostic (2.05e-1)	unprognostic (2.41e-1)		unprognostic (1.22e-1)	unprognostic (1.38e-1)	unprognostic (5.20e-2)		unprognostic (5.37e-2)	unprognostic (2.10e-2)		Early spermatids
GOLGA6L7	GOLGA6L7P	ENSG00000261649	Golgin A6 family like 7	A0A1B0GV03	15	28841833-28848675	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in some	17	testis: 27.8	Cell type enriched	Detected in some	10	Early spermatids: 215.6	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Neuroblastoma: 1.4	Testis - Early spermatids, Testis - Late spermatids																				Cluster 78: Testis - Spermatogenesis	Cluster 66: Myeloid cells - Innate immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization							unprognostic (2.13e-1)	unprognostic (1.98e-1)	unprognostic (3.65e-5)		unprognostic (3.84e-1)	unprognostic (6.81e-2)	unprognostic (1.66e-2)	unprognostic (5.10e-2)		unprognostic (5.62e-11)	unprognostic (2.53e-1)	unprognostic (3.14e-1)	unprognostic (2.59e-1)		Early spermatids
MEI4		ENSG00000269964	Meiotic double-stranded break formation protein 4	A8MW99	6	77650274-77927028	Predicted intracellular proteins	DNA recombination, Meiosis			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		kidney: 4.0;testis: 3.7;thyroid gland: 2.1	Cell type enriched	Detected in some	4	Early spermatids: 102.8	Cancer enhanced	Detected in some		renal cancer: 0.9;testis cancer: 1.3	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Heart muscle - Cardiomyocytes, Kidney - Proximal tubular cells, Liver - Hepatocytes, Skin - Outer root sheath cells, Testis - Early spermatids, Thyroid - Thyroid glandular cells	Low region specificity	Detected in many			Low region specificity	Detected in many														Cluster 43: Testis - Unknown function	Cluster 44: Myeloma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (3.47e-1)				unprognostic (9.76e-2)	unprognostic (2.51e-1)	unprognostic (1.31e-1)	unprognostic (1.11e-2)	unprognostic (1.94e-1)	unprognostic (1.88e-1)	unprognostic (4.62e-2)	unprognostic (9.70e-4)	unprognostic (3.16e-1)	unprognostic (2.86e-4)	unprognostic (3.35e-2)	unprognostic (4.17e-2)	unprognostic (4.85e-2)	Early spermatids
C8orf89		ENSG00000274443	Chromosome 8 open reading frame 89	P0DMQ9	8	73241329-73259502	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enriched	Detected in some	7	testis: 7.8	Cell type enriched	Detected in some	4	Early spermatids: 45.9	Not detected	Not detected			Not detected	Not detected			Group enriched	Detected in some	5	memory B-cell: 2.7;naive B-cell: 4.9	Lineage enriched	Detected in single	6	B-cells: 4.9	Not detected	Not detected			Testis - Early spermatids	Not detected	Not detected			Low region specificity	Detected in all													Cluster 37: B-cells - Transcription	Cluster 83: Testis - Spermatogenesis	Cluster 64: Lymphoma - Humoral immune response	Cluster 57: Early spermatids - Flagellum & Golgi organization				unprognostic (4.52e-3)	unprognostic (1.64e-1)	unprognostic (7.11e-2)	unprognostic (2.38e-1)	unprognostic (6.34e-2)	unprognostic (3.92e-1)		unprognostic (1.98e-1)	unprognostic (1.20e-1)	unprognostic (3.19e-1)	unprognostic (1.17e-1)	unprognostic (4.01e-2)	unprognostic (4.62e-4)	unprognostic (5.50e-2)	unprognostic (2.16e-1)	unprognostic (9.26e-2)	unprognostic (6.32e-2)	Early spermatids
TBC1D3B	PRC17, TBC1D3I	ENSG00000274808	TBC1 domain family member 3B	A6NDS4	17	36165681-36176636	Predicted intracellular proteins, Predicted membrane proteins		GTPase activation		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in many		testis: 13.8	Cell type enriched	Detected in some	8	Early spermatids: 15.7	Not detected	Not detected			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in all												HPA046969, HPA047745, HPA052553	Approved		Uncertain	Vesicles							Cluster 71: Testis - DNA repair	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 49: Early spermatids - Spermatogenesis	Vesicles		HPA046969: , HPA047745: AB_2680144, HPA052553: AB_2681869	unprognostic (1.05e-1)	unprognostic (3.63e-1)	unprognostic (1.94e-2)	unprognostic (1.49e-1)	unprognostic (1.67e-1)	unprognostic (4.13e-2)	unprognostic (1.11e-1)	unprognostic (2.83e-1)	unprognostic (2.51e-1)	unprognostic (1.17e-1)	unprognostic (7.15e-2)	unprognostic (9.96e-3)	unprognostic (1.05e-3)	unprognostic (1.46e-1)	unprognostic (1.32e-1)	unprognostic (3.56e-1)	unprognostic (1.34e-1)	Early spermatids
C17orf98	LOC388381	ENSG00000275489	Chromosome 17 open reading frame 98	A8MV24	17	38835086-38841438	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in single	66	testis: 19.5	Cell type enriched	Detected in some	15	Early spermatids: 343.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in many			Not detected	Not detected			HPA051696	Uncertain		Approved	Nucleoli,Intermediate filaments						Cluster 16: MAIT-cells - Unknown function	Cluster 74: Testis - Spermatogenesis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 57: Early spermatids - Flagellum & Golgi organization	Intermediate filaments	Nucleoli	HPA051696: AB_2681576	unprognostic (2.30e-1)			unprognostic (3.25e-4)	unprognostic (1.46e-1)					unprognostic (3.01e-1)	unprognostic (2.82e-3)	unprognostic (1.14e-2)	unprognostic (8.69e-3)	unprognostic (2.56e-1)	unprognostic (7.58e-2)	unprognostic (9.02e-2)		Early spermatids
LYZL6	LYC1, PRO1485, TKAL754	ENSG00000275722	Lysozyme like 6	O75951	17	35934518-35943713	Enzymes, Predicted intracellular proteins, Predicted secreted proteins	Fertilization	Antimicrobial, Bacteriolytic enzyme, Glycosidase, Hydrolase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	132	testis: 47.9	Cell type enriched	Detected in some	6	Early spermatids: 462.0	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA025734, HPA053073	Enhanced				Secreted in male reproductive system						Cluster 74: Testis - Spermatogenesis	Cluster 65: Breast cancer - Unknown function	Cluster 57: Early spermatids - Flagellum & Golgi organization			HPA025734: AB_1853444, HPA053073: AB_2682034																		Early spermatids
GOLGA6L6	FLJ36131	ENSG00000277322	Golgin A6 family like 6	A8MZA4	15	20531856-20541800	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enriched	Detected in single	52	testis: 5.2	Cell type enriched	Detected in some	4	Early spermatids: 18.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												HPA047733	Uncertain										Cluster 74: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 25: Schwann cells & Melanocytes - Mixed function			HPA047733: 						unprognostic (1.10e-1)								unprognostic (1.67e-1)				Early spermatids
HSFX4		ENSG00000283463	Heat shock transcription factor family, X-linked member 4	A0A1B0GTS1	X	149929573-149931287	Predicted intracellular proteins	Transcription, Transcription regulation	DNA-binding		Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enriched	Detected in some	5	testis: 15.0	Cell type enriched	Detected in some	7	Early spermatids: 172.3					Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected																							Cluster 74: Testis - Spermatogenesis	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
HSFX3		ENSG00000283697	Heat shock transcription factor family, X-linked member 3	A0A1B0GWH4	X	149548210-149549924	Predicted intracellular proteins	Transcription, Transcription regulation	DNA-binding		Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Tissue enriched	Detected in some	11	testis: 14.4	Cell type enriched	Detected in some	10	Early spermatids: 139.6					Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected																							Cluster 74: Testis - Spermatogenesis	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
AL451007.3		ENSG00000284188	Novel protein		1	244729898-244730962	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enriched	Detected in single	19	testis: 8.9	Cell type enriched	Detected in some	4	Early spermatids: 209.0					Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Late spermatids																				Cluster 78: Testis - Spermatogenesis		Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
SMIM42		ENSG00000288460	Small integral membrane protein 42		1	158127287-158128301	Predicted membrane proteins				Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	No human protein/transcript evidence	Tissue enriched	Detected in single	54	testis: 5.4	Cell type enriched	Detected in some	13	Early spermatids: 60.5					Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected																								Cluster 68: Kidney - Mixed function	Cluster 57: Early spermatids - Flagellum & Golgi organization																					Early spermatids
